GOOD_NAME,ADG_CODE,ADG_CODE_CLEANED,GOOD_NAME_CLEANED,weight_g,weight_kg,volume_ml,volume_l,count,size,BRAND,BRAND_CONFIDENCE,CATEGORY,GOOD_NAME_NORMALIZED,price_amd,quantity_kg,IS_MISSING_BRAND,HAS_MEASUREMENT,NAME_LENGTH,WORD_COUNT,PRODUCT_ID
Վաֆլի եփաշ խտց․կաթով Յաշկինո ՅԱՎ600 կգ,1905.0,1905,Վաֆլի եփաշ խտց կաթով Յաշկինո ՅԱՎ600 կգ,600000.0,600.0,0.0,0.0,0.0,0,Yashkino,1.0,Food Products,Վաֆլի եփաշ խտց կաթով ՅԱՎ,0.0,600.0,0,1,38,7,998
",,Դարոինկ,,Արջուկ Դենի 250գ",1905.0,1905,Դարոինկ Արջուկ Դենի 250գ,250.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Դարոինկ Արջուկ Դենի,0.0,0.0,1,1,24,4,1129
Թխվածքաբլիթ  MILKA  135գ շոկոլադ,1905.0,1905,Թխվածքաբլիթ MILKA 135գ շոկոլադ,135.0,0.0,0.0,0.0,0.0,0,Milka,1.0,Food Products,Թխվածքաբլիթ շոկոլադ,0.0,0.0,0,1,30,4,683
"Թխվածքաբլիթ Ռոշեն, Լովիտա պնդուկով 127գ",1905.0,1905,Թխվածքաբլիթ Ռոշեն Լովիտա պնդուկով 127գ,127.0,0.0,0.0,0.0,0.0,0,Roshen,1.0,Food Products,Թխվածքաբլիթ Լովիտա պնդուկով,0.0,0.0,0,1,38,5,204
Վաֆլե տորթ   Յաշկինո 250գ.,1905.0,1905,Վաֆլե տորթ Յաշկինո 250գ,250.0,0.0,0.0,0.0,0.0,0,Yashkino,1.0,Other,Վաֆլե տորթ,0.0,0.0,0,1,23,4,1307
"Թխվածքաբլիթ Յաշկինո,Պարզապես սիրել,ելակի կրեմ   18",1905.0,1905,Թխվածքաբլիթ Յաշկինո Պարզապես սիրել ելակի կրեմ 18,0.0,0.0,0.0,0.0,0.0,0,Yashkino,1.0,Food Products,Թխվածքաբլիթ Պարզապես սիրել ելակի կրեմ 18,0.0,0.0,0,0,48,7,981
Յաշկինո Տարալլինի NF 180գր. դասական,1905.0,1905,Յաշկինո Տարալլինի NF 180գր դասական,180.0,0.0,0.0,0.0,0.0,0,Yashkino,1.0,Other,Տարալլինի NF դասական,0.0,0.0,0,1,34,5,1692
Կեքս շոկոլադե միջուկով 2կգ «Դարոինք»,1905.0,1905,Կեքս շոկոլադե միջուկով 2կգ Դարոինք,2000.0,2.0,0.0,0.0,0.0,0,Daroink,0.8,Food Products,Կեքս շոկոլադե միջուկով,0.0,2.0,0,1,34,5,982
Թխվացքաբլիթ Apache,1905.0,1905,Թխվացքաբլիթ Apache,0.0,0.0,0.0,0.0,0.0,0,Apache,1.0,Other,Թխվացքաբլիթ,0.0,0.0,0,0,18,2,686
Դրաժե վաֆլե YOTA կգ «Յաշկինո»,1905.0,1905,Դրաժե վաֆլե YOTA կգ Յաշկինո,0.0,0.0,0.0,0.0,0.0,0,Yashkino,0.8,Other,Դրաժե վաֆլե YOTA կգ,0.0,0.0,0,0,27,5,1576
Թխվացքաբլիթ Տոնդի 190գ. Յաշկինո,1905.0,1905,Թխվացքաբլիթ Տոնդի 190գ Յաշկինո,190.0,0.0,0.0,0.0,0.0,0,Yashkino,0.8,Other,Թխվացքաբլիթ Տոնդի,0.0,0.0,0,1,30,4,133
"Վաֆլի ""Grand Candy"" կգ",1905.0,1905,Վաֆլի Grand Candy կգ,0.0,0.0,0.0,0.0,0.0,0,Grand Candy,1.0,Food Products,Վաֆլի կգ,0.0,0.0,0,0,20,4,226
Օղաբլիթ դարոյնք Maxi,1905.0,1905,Օղաբլիթ դարոյնք Maxi,0.0,0.0,0.0,0.0,0.0,0,Daroink,1.0,Clothing,Օղաբլիթ Maxi,0.0,0.0,0,0,20,3,1909
Արջուկ   Դարոյնք   DENY  ,1905.0,1905,Արջուկ Դարոյնք DENY,0.0,0.0,0.0,0.0,0.0,0,Daroink,1.0,Other,Արջուկ DENY,0.0,0.0,0,0,19,3,1100
Թ/Բ ԱՄԵՐԻԿՅԱՆ ՅԱՇԿԻՆՈ 200 ,1905.0,1905,Թ/Բ ԱՄԵՐԻԿՅԱՆ ՅԱՇԿԻՆՈ 200,0.0,0.0,0.0,0.0,0.0,0,Yashkino,1.0,Other,Թ/Բ ԱՄԵՐԻԿՅԱՆ 200,0.0,0.0,0,0,25,4,1322
Roshen Multi Cake 180գր,1905.0,1905,Roshen Multi Cake 180գր,180.0,0.0,0.0,0.0,0.0,0,Roshen,1.0,Clothing,Multi Cake,0.0,0.0,0,1,23,4,131
Թխվածքաբլիթ շաքարով Ռոշեն Մուլտի-Քեյք կակաո 180 գ,1905.0,1905,Թխվածքաբլիթ շաքարով Ռոշեն Մուլտի-Քեյք կակաո 180 գ,180.0,0.0,0.0,0.0,0.0,0,Roshen,1.0,Food Products,Թխվածքաբլիթ շաքարով Մուլտի-Քեյք կակաո,0.0,0.0,0,1,49,7,129
Պեսոչնի ջեմով ծաղկային Դարոինկ կգ,1905.0,1905,Պեսոչնի ջեմով ծաղկային Դարոինկ կգ,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Պեսոչնի ջեմով ծաղկային Դարոինկ կգ,0.0,0.0,1,0,33,5,1589
Ձողիկ Daroink շակալադնի ...,1905.0,1905,Ձողիկ Daroink շակալադնի,0.0,0.0,0.0,0.0,0.0,0,Daroink,1.0,Other,Ձողիկ շակալադնի,0.0,0.0,0,0,23,3,1986
Թխվ-բլիթ Ապաչի 47գ․,1905.0,1905,Թխվ-բլիթ Ապաչի 47գ,47.0,0.0,0.0,0.0,0.0,0,Apache,1.0,Other,Թխվ-բլիթ,0.0,0.0,0,1,18,3,1135
Դարոինկ Մինի Տուփ,1905.0,1905,Դարոինկ Մինի Տուփ,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Դարոինկ Մինի Տուփ,0.0,0.0,1,0,17,3,1422
Թխվ. Դարոինք Վարսակի 300գր,1905.0,1905,Թխվ Դարոինք Վարսակի 300գր,300.0,0.0,0.0,0.0,0.0,0,Daroink,1.0,Other,Թխվ Վարսակի,0.0,0.0,0,1,25,4,1980
ԱՐՄՉՈԿ ՅԱՇԿԻՆՈ ԹԽՎԱԾՔԱԲԼԻԹ 182ԳՐ,1905.0,1905,ԱՐՄՉՈԿ ՅԱՇԿԻՆՈ ԹԽՎԱԾՔԱԲԼԻԹ 182ԳՐ,182.0,0.0,0.0,0.0,0.0,0,Yashkino,1.0,Food Products,ԱՐՄՉՈԿ ԹԽՎԱԾՔԱԲԼԻԹ,0.0,0.0,0,1,32,4,1440
Յաշկինո Թխվածքաբլիթ սերուցքային 190գ,1905.0,1905,Յաշկինո Թխվածքաբլիթ սերուցքային 190գ,190.0,0.0,0.0,0.0,0.0,0,Yashkino,1.0,Food Products,Թխվածքաբլիթ սերուցքային,0.0,0.0,0,1,36,4,122
ՊԵՉԵՆԻ ՇՈԿՈԼԱԴԱՅԻՆ DAROINK,1905.0,1905,ՊԵՉԵՆԻ ՇՈԿՈԼԱԴԱՅԻՆ DAROINK,0.0,0.0,0.0,0.0,0.0,0,Daroink,0.8,Food Products,ՊԵՉԵՆԻ ՇՈԿՈԼԱԴԱՅԻՆ,0.0,0.0,0,0,26,3,198
Ապաչի ամանաորյա հավաքածու 270գ,1905.0,1905,Ապաչի ամանաորյա հավաքածու 270գ,270.0,0.0,0.0,0.0,0.0,0,Apache,1.0,Other,ամանաորյա հավաքածու,0.0,0.0,0,1,30,4,1174
Թխվածքաբլիթ «Դարոյնք» արեգակ 140գր,1905.0,1905,Թխվածքաբլիթ Դարոյնք արեգակ 140գր,140.0,0.0,0.0,0.0,0.0,0,Daroink,1.0,Food Products,Թխվածքաբլիթ արեգակ,0.0,0.0,0,1,32,4,1000
Մարինացված Կորնիշոններ Արտֆուդ 1.5կգ/513,2001.0,2001,Մարինացված Կորնիշոններ Արտֆուդ 1 5կգ/513,5000.0,5.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Մարինացված Կորնիշոններ Արտֆուդ 1 /513,0.0,5.0,1,1,40,5,803
Վարունգի մարինադ Արտֆուդ 3,2001.0,2001,Վարունգի մարինադ Արտֆուդ 3,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Վարունգի մարինադ Արտֆուդ 3,0.0,0.0,1,0,26,4,576
Գինի նռան  Կ/Ք Արմենիա 0.75լ,2001.0,2001,Գինի նռան Կ/Ք Արմենիա 0 75լ,0.0,0.0,75000.0,75.0,0.0,0,Unknown,0.0,Beverages,Գինի նռան Կ/Ք Արմենիա 0,0.0,0.0,1,1,27,6,563
Բարի ախորժակ 720 մլ. < Artfood >,2001.0,2001,Բարի ախորժակ 720 մլ Artfood,0.0,0.0,720.0,0.0,0.0,0,Artfood,0.8,Food Products,Բարի ախորժակ,0.0,0.0,0,1,27,5,24
Արարատ Խավիար սմբուկի կծու 460գ,2001.0,2001,Արարատ Խավիար սմբուկի կծու 460գ,460.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Food Products,Արարատ Խավիար սմբուկի կծու,0.0,0.0,1,1,31,5,1716
ԼՈԲԻ  չիլի տոմատով   ՌՈՅԱԼ  520գ,2001.0,2001,ԼՈԲԻ չիլի տոմատով ՌՈՅԱԼ 520գ,520.0,0.0,0.0,0.0,0.0,0,Royal,1.0,Other,ԼՈԲԻ չիլի տոմատով,0.0,0.0,0,1,28,5,1126
Սմբուկի խավիար «Ռոյալ» 350մլ,2001.0,2001,Սմբուկի խավիար Ռոյալ 350մլ,0.0,0.0,350.0,0.0,0.0,0,Royal,1.0,Food Products,Սմբուկի խավիար,0.0,0.0,0,1,26,4,5
Մարինացված վարունգ  Artfood  980գ ,2001.0,2001,Մարինացված վարունգ Artfood 980գ,980.0,0.0,0.0,0.0,0.0,0,Artfood,1.0,Food Products,Մարինացված վարունգ,0.0,0.0,0,1,31,4,1942
Սուրճ Ռ. Արմենիա Կանաչ Կլասիկ100գ,2001.0,2001,Սուրճ Ռ Արմենիա Կանաչ Կլասիկ100գ,100.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Beverages,Սուրճ Ռ Արմենիա Կանաչ Կլասիկ,0.0,0.0,1,1,32,5,1446
Աելո ձիթապտուղ կանաչ կորիզով 520գ,2001.0,2001,Աելո ձիթապտուղ կանաչ կորիզով 520գ,520.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Աելո ձիթապտուղ կանաչ կորիզով,0.0,0.0,1,1,33,5,149
տոմատի մածուկ Royal 370գ,2001.0,2001,տոմատի մածուկ Royal 370գ,370.0,0.0,0.0,0.0,0.0,0,Royal,1.0,Clothing,տոմատի մածուկ,0.0,0.0,0,1,24,4,395
Կետչուպ Արտֆուդ արև.250մլ,2001.0,2001,Կետչուպ Արտֆուդ արև 250մլ,0.0,0.0,250.0,0.0,0.0,0,Unknown,0.0,Food Products,Կետչուպ Արտֆուդ արև,0.0,0.0,1,1,25,4,392
Պահածո Արտֆուդ լոլիկի մարինադ 670գ,2001.0,2001,Պահածո Արտֆուդ լոլիկի մարինադ 670գ,670.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Food Products,Պահածո Արտֆուդ լոլիկի մարինադ,0.0,0.0,1,1,34,5,1749
կարմիր պղպեղի մարինադ 500գ ռոյալ,2001.0,2001,կարմիր պղպեղի մարինադ 500գ ռոյալ,500.0,0.0,0.0,0.0,0.0,0,Royal,0.8,Other,կարմիր պղպեղի մարինադ,0.0,0.0,0,1,32,5,103
Ռոյալ Լեչո,2001.0,2001,Ռոյալ Լեչո,0.0,0.0,0.0,0.0,0.0,0,Royal,1.0,Other,Լեչո,0.0,0.0,0,0,10,2,280
Պահածո խավիար 360գ Արտֆուդ,2001.0,2001,Պահածո խավիար 360գ Արտֆուդ,360.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Food Products,Պահածո խավիար Արտֆուդ,0.0,0.0,1,1,26,4,290
Հալապենյո 250գր ռոյալ,2001.0,2001,Հալապենյո 250գր ռոյալ,250.0,0.0,0.0,0.0,0.0,0,Royal,0.8,Other,Հալապենյո,0.0,0.0,0,1,21,3,1788
Պահածո ախորժակ Ռոյալ 480գ,2001.0,2001,Պահածո ախորժակ Ռոյալ 480գ,480.0,0.0,0.0,0.0,0.0,0,Royal,1.0,Food Products,Պահածո ախորժակ,0.0,0.0,0,1,25,4,1160
Սպիտակ լոբի HOME LEND թ/տ 425գր,2001.0,2001,Սպիտակ լոբի HOME LEND թ/տ 425գր,425.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Clothing,Սպիտակ լոբի HOME LEND թ/տ,0.0,0.0,1,1,31,6,1177
Կանաչ Սոխ Տնկած կապ,2001.0,2001,Կանաչ Սոխ Տնկած կապ,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Կանաչ Սոխ Տնկած կապ,0.0,0.0,1,0,19,4,699
Բանջարեղենային ռագու Աջափսանդալ Արտֆուդ   ա/տ 335գ,2001.0,2001,Բանջարեղենային ռագու Աջափսանդալ Արտֆուդ ա/տ 335գ,335.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Բանջարեղենային ռագու Աջափսանդալ Արտֆուդ ա/տ,0.0,0.0,1,1,48,6,1434
ՎԱՐՈՒՆԳԻ մարինադ  ԱՐՏՖՈՒԴ  3կգ,2001.0,2001,ՎԱՐՈՒՆԳԻ մարինադ ԱՐՏՖՈՒԴ 3կգ,3000.0,3.0,0.0,0.0,0.0,0,Unknown,0.0,Other,ՎԱՐՈՒՆԳԻ մարինադ ԱՐՏՖՈՒԴ,0.0,3.0,1,1,28,4,1520
Ռոյալ Մարինադ Ասորտի  950գ.,2001.0,2001,Ռոյալ Մարինադ Ասորտի 950գ,950.0,0.0,0.0,0.0,0.0,0,Royal,1.0,Other,Մարինադ Ասորտի,0.0,0.0,0,1,25,4,1426
Պանիր չեչիլ թել Մարիաննա 300գ,2001.0,2001,Պանիր չեչիլ թել Մարիաննա 300գ,300.0,0.0,0.0,0.0,0.0,0,Marianna,1.0,Food Products,Պանիր չեչիլ թել,0.0,0.0,0,1,29,5,1541
ՏՈՄԱՏԻ ՄԱԾՈՒԿ ԱՐՏՖՈՒԴ 500Լ,2002.0,2002,ՏՈՄԱՏԻ ՄԱԾՈՒԿ ԱՐՏՖՈՒԴ 500Լ,0.0,0.0,500000.0,500.0,0.0,0,Unknown,0.0,Other,ՏՈՄԱՏԻ ՄԱԾՈՒԿ ԱՐՏՖՈՒԴ,0.0,0.0,1,1,26,4,272
Տոմատի մածուկ «Արտֆուդ» 500գ,2002.0,2002,Տոմատի մածուկ Արտֆուդ 500գ,500.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Տոմատի մածուկ Արտֆուդ,0.0,0.0,1,1,26,4,394
Տոմատի մածուկ «ARTFOOD» 1060գր,2002.0,2002,Տոմատի մածուկ ARTFOOD 1060գր,1060.0,0.0,0.0,0.0,0.0,0,Artfood,1.0,Food Products,Տոմատի մածուկ,0.0,0.0,0,1,28,4,474
Ապաչի արեվածաղիկ  200գ,2002.0,2002,Ապաչի արեվածաղիկ 200գ,200.0,0.0,0.0,0.0,0.0,0,Apache,1.0,Other,արեվածաղիկ,0.0,0.0,0,1,21,3,869
տոմատ ԱՐՏՖՈՒԴ 270գ,2002.0,2002,տոմատ ԱՐՏՖՈՒԴ 270գ,270.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,տոմատ ԱՐՏՖՈՒԴ,0.0,0.0,1,1,18,3,607
Տոմատ Արտֆուդ 720 մլ.,2002.0,2002,Տոմատ Արտֆուդ 720 մլ,0.0,0.0,720.0,0.0,0.0,0,Unknown,0.0,Other,Տոմատ Արտֆուդ,0.0,0.0,1,1,20,4,539
Տոմատի մածուկ Արտֆուդ ա/տ 1000գ,2002.0,2002,Տոմատի մածուկ Արտֆուդ ա/տ 1000գ,1000.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Տոմատի մածուկ Արտֆուդ ա/տ,0.0,0.0,1,1,31,5,864
Տոմատի մածուկ  «Արարատ» 1.05կգ,2002.0,2002,Տոմատի մածուկ Արարատ 1 05կգ,5000.0,5.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Տոմատի մածուկ Արարատ 1,0.0,5.0,1,1,27,5,1673
Կանաչ տխեմալի,2003.0,2003,Կանաչ տխեմալի,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Կանաչ տխեմալի,0.0,0.0,1,0,13,2,560
Աջիկա  Արտֆուդ  380գ,2003.0,2003,Աջիկա Արտֆուդ 380գ,380.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Աջիկա Արտֆուդ,0.0,0.0,1,1,18,3,106
Աջիկա «Ռոյալ» կծու 510գ,2004.0,2004,Աջիկա Ռոյալ կծու 510գ,510.0,0.0,0.0,0.0,0.0,0,Royal,1.0,Other,Աջիկա կծու,0.0,0.0,0,1,21,4,1743
Կարմիր պղպեղ մարինացված «Royal» 500գ,2004.0,2004,Կարմիր պղպեղ մարինացված Royal 500գ,500.0,0.0,0.0,0.0,0.0,0,Royal,0.8,Clothing,Կարմիր պղպեղ մարինացված,0.0,0.0,0,1,34,5,1392
Արտֆուդ Կարմիր բիբար 720մլ,2004.0,2004,Արտֆուդ Կարմիր բիբար 720մլ,0.0,0.0,720.0,0.0,0.0,0,Unknown,0.0,Other,Արտֆուդ Կարմիր բիբար,0.0,0.0,1,1,26,4,872
Ռոյալ կծու պղպեղ մարինացված 0.5կգ,2004.0,2004,Ռոյալ կծու պղպեղ մարինացված 0 5կգ,5000.0,5.0,0.0,0.0,0.0,0,Royal,1.0,Other,կծու պղպեղ մարինացված 0,0.0,5.0,0,1,33,6,1990
Ռոյալ Խավիար Սմբուկի 370g,2005.0,2005,Ռոյալ Խավիար Սմբուկի 370g,370.0,0.0,0.0,0.0,0.0,0,Royal,1.0,Food Products,Խավիար Սմբուկի,0.0,0.0,0,1,25,4,892
Խավիար Արտֆուդ սմբուկի կծու,2005.0,2005,Խավիար Արտֆուդ սմբուկի կծու,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Food Products,Խավիար Արտֆուդ սմբուկի կծու,0.0,0.0,1,0,27,4,1057
«ԱՐՏՖՈՒԴ»  Կարմիր պղպեղ դելիկատես  0.720կգ,2005.0,2005,ԱՐՏՖՈՒԴ Կարմիր պղպեղ դելիկատես 0 720կգ,720000.0,720.0,0.0,0.0,0.0,0,Unknown,0.0,Other,ԱՐՏՖՈՒԴ Կարմիր պղպեղ դելիկատես 0,0.0,720.0,1,1,38,6,990
Կերուսուս  620գ  Ռոյալ,2005.0,2005,Կերուսուս 620գ Ռոյալ,620.0,0.0,0.0,0.0,0.0,0,Royal,0.8,Other,Կերուսուս,0.0,0.0,0,1,20,3,1784
մարինադ Ասորտի Royal 950գ.,2005.0,2005,մարինադ Ասորտի Royal 950գ,950.0,0.0,0.0,0.0,0.0,0,Royal,1.0,Clothing,մարինադ Ասորտի,0.0,0.0,0,1,25,4,331
Բադրջանի Խավյար  470գ /Արտֆուդ/ ԱՊԳ,2005.0,2005,Բադրջանի Խավյար 470գ /Արտֆուդ/ ԱՊԳ,470.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Բադրջանի Խավյար /Արտֆուդ/ ԱՊԳ,0.0,0.0,1,1,34,5,695
Առտֆոոդ տոմատի մածուկ 270գ,2005.0,2005,Առտֆոոդ տոմատի մածուկ 270գ,270.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Առտֆոոդ տոմատի մածուկ,0.0,0.0,1,1,26,4,214
Տապակած Բանջարեղենային Խառնուրդ Արտֆուդ Ա/Տ 450գ,2005.0,2005,Տապակած Բանջարեղենային Խառնուրդ Արտֆուդ Ա/Տ 450գ,450.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Տապակած Բանջարեղենային Խառնուրդ Արտֆուդ Ա/Տ,0.0,0.0,1,1,48,6,824
Կեղեվահան լոլիկ սեփական հյութի մեջ Արտֆուդ 950գ,2005.0,2005,Կեղեվահան լոլիկ սեփական հյութի մեջ Արտֆուդ 950գ,950.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Beverages,Կեղեվահան լոլիկ սեփական հյութի մեջ Արտֆուդ,0.0,0.0,1,1,47,7,1188
Ախորժակ Արտֆուդ 720մլ(шт),2005.0,2005,Ախորժակ Արտֆուդ 720մլ шт,0.0,0.0,720.0,0.0,0.0,0,Unknown,0.0,Other,Ախորժակ Արտֆուդ шт,0.0,0.0,1,1,24,4,84
«ԱՐՏՖՈՒԴ»   Լեչո   720գ,2005.0,2005,ԱՐՏՖՈՒԴ Լեչո 720գ,720.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,ԱՐՏՖՈՒԴ Լեչո,0.0,0.0,1,1,17,3,1801
Բամիա մարինացված Royal,2005.0,2005,Բամիա մարինացված Royal,0.0,0.0,0.0,0.0,0.0,0,Royal,0.8,Clothing,Բամիա մարինացված,0.0,0.0,0,0,22,3,1059
Բանջարեղենի  Խորոված Արտֆուդ 720մլ,2005.0,2005,Բանջարեղենի Խորոված Արտֆուդ 720մլ,0.0,0.0,720.0,0.0,0.0,0,Unknown,0.0,Other,Բանջարեղենի Խորոված Արտֆուդ,0.0,0.0,1,1,33,4,656
Հյութ Լոլիկի Ռոյալ 1 լ,2005.0,2005,Հյութ Լոլիկի Ռոյալ 1 լ,0.0,0.0,1000.0,1.0,0.0,0,Royal,1.0,Beverages,Հյութ Լոլիկի,0.0,0.0,0,1,22,5,1017
Արտֆուդ բադրջանի խավիար 520գ.,2005.0,2005,Արտֆուդ բադրջանի խավիար 520գ,520.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Food Products,Արտֆուդ բադրջանի խավիար,0.0,0.0,1,1,28,4,1635
Վարունգ մարինաց. Արտֆուդ  720գր.,2005.0,2005,Վարունգ մարինաց Արտֆուդ 720գր,720.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Վարունգ մարինաց Արտֆուդ,0.0,0.0,1,1,29,4,1394
Մուրաբա «Արտֆուդ» դդմի 450գ,2005.0,2005,Մուրաբա Արտֆուդ դդմի 450գ,450.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Food Products,Մուրաբա Արտֆուդ դդմի,0.0,0.0,1,1,25,4,1748
Բամիայի մարինադ ՛՛Արտֆուդ՛՛ 480գ,2005.0,2005,Բամիայի մարինադ Արտֆուդ 480գ,480.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Բամիայի մարինադ Արտֆուդ,0.0,0.0,1,1,28,4,366
Արտֆուդ մայոնեզ 2լ,2005.0,2005,Արտֆուդ մայոնեզ 2լ,0.0,0.0,2000.0,2.0,0.0,0,Unknown,0.0,Other,Արտֆուդ մայոնեզ,0.0,0.0,1,1,18,3,935
Սմբուկի խավիար Ռոյալ ա/տ 500գր կծու,2005.0,2005,Սմբուկի խավիար Ռոյալ ա/տ 500գր կծու,500.0,0.0,0.0,0.0,0.0,0,Royal,1.0,Food Products,Սմբուկի խավիար ա/տ կծու,0.0,0.0,0,1,35,6,1820
Բադրիջանի Խավիար  Արտֆուդ 520 գր,2005.0,2005,Բադրիջանի Խավիար Արտֆուդ 520 գր,520.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Food Products,Բադրիջանի Խավիար Արտֆուդ,0.0,0.0,1,1,31,5,760
Կոմպոտ Artfood մոշ ա/տ 1լ,2006.0,2006,Կոմպոտ Artfood մոշ ա/տ 1լ,0.0,0.0,1000.0,1.0,0.0,0,Artfood,1.0,Beverages,Կոմպոտ մոշ ա/տ,0.0,0.0,0,1,25,5,512
Ռոյալ կեղևահանված լոլիկ 630մլ,2006.0,2006,Ռոյալ կեղևահանված լոլիկ 630մլ,0.0,0.0,630.0,0.0,0.0,0,Royal,1.0,Other,կեղևահանված լոլիկ,0.0,0.0,0,1,29,4,1946
Կոնֆետ «Գրանդ Քենդի» Բարբարիս կգ,2007.0,2007,Կոնֆետ Գրանդ Քենդի Բարբարիս կգ,0.0,0.0,0.0,0.0,0.0,0,Grand Candy,1.0,Food Products,Կոնֆետ Բարբարիս կգ,0.0,0.0,0,0,30,5,1341
Դոնդողե կոնֆետներ Krutfrut Քառասնոտանիներ Յաշկինո ,2007.0,2007,Դոնդողե կոնֆետներ Krutfrut Քառասնոտանիներ Յաշկինո,0.0,0.0,0.0,0.0,0.0,0,Yashkino,0.8,Food Products,Դոնդողե կոնֆետներ Krutfrut Քառասնոտանիներ,0.0,0.0,0,0,49,5,1423
Կոմպոտ Royal 1լ Ծիրանի,2007.0,2007,Կոմպոտ Royal 1լ Ծիրանի,0.0,0.0,1000.0,1.0,0.0,0,Royal,1.0,Beverages,Կոմպոտ Ծիրանի,0.0,0.0,0,1,22,4,161
Կոմպոտ «Արարատ» սալորի 1լ,2008.0,2008,Կոմպոտ Արարատ սալորի 1լ,0.0,0.0,1000.0,1.0,0.0,0,Unknown,0.0,Beverages,Կոմպոտ Արարատ սալորի,0.0,0.0,1,1,23,4,388
Ապաչի  արևածաղիկ գծավոր 70գ,2008.0,2008,Ապաչի արևածաղիկ գծավոր 70գ,70.0,0.0,0.0,0.0,0.0,0,Apache,1.0,Other,արևածաղիկ գծավոր,0.0,0.0,0,1,26,4,771
Արևածաղիկ Գծավոր Ապաչի 70 գր,2008.0,2008,Արևածաղիկ Գծավոր Ապաչի 70 գր,70.0,0.0,0.0,0.0,0.0,0,Apache,1.0,Other,Արևածաղիկ Գծավոր,0.0,0.0,0,1,28,5,279
Արև. Ապաչի գծ. 140գ,2008.0,2008,Արև Ապաչի գծ 140գ,140.0,0.0,0.0,0.0,0.0,0,Apache,1.0,Other,Արև գծ,0.0,0.0,0,1,17,4,177
Տոմատի Հյութ «Ռոյալ Կծու 1լ,2009.0,2009,Տոմատի Հյութ Ռոյալ Կծու 1լ,0.0,0.0,1000.0,1.0,0.0,0,Royal,1.0,Beverages,Տոմատի Հյութ Կծու,0.0,0.0,0,1,26,5,1280
Գազ. Ըմպելիք Coca Cola 0.25լ. Պ/Տ 24հ,2009.0,2009,Գազ Ըմպելիք Coca Cola 0 25լ Պ/Տ 24հ,0.0,0.0,25000.0,25.0,24.0,0,Coca-Cola,1.0,Beverages,Գազ Ըմպելիք 0 Պ/Տ,0.0,0.0,0,1,35,8,904
Բնական Հյութ «Արտֆուդ » լոլիկի  ա/տ 1լ,2009.0,2009,Բնական Հյութ Արտֆուդ լոլիկի ա/տ 1լ,0.0,0.0,1000.0,1.0,0.0,0,Unknown,0.0,Beverages,Բնական Հյութ Արտֆուդ լոլիկի ա/տ,0.0,0.0,1,1,34,6,1101
Հյութ Արարատ նուռ 1լ,2009.0,2009,Հյութ Արարատ նուռ 1լ,0.0,0.0,1000.0,1.0,0.0,0,Unknown,0.0,Beverages,Հյութ Արարատ նուռ,0.0,0.0,1,1,20,4,1443
Գազ. ըմպ.  Coca Cola  2լ,2009.0,2009,Գազ ըմպ Coca Cola 2լ,0.0,0.0,2000.0,2.0,0.0,0,Coca-Cola,1.0,Clothing,Գազ ըմպ,0.0,0.0,0,1,20,5,1342
"Կոմպոտ  Արտֆուդ  սերկևիլ , ա/տ  1լ",2009.0,2009,Կոմպոտ Արտֆուդ սերկևիլ ա/տ 1լ,0.0,0.0,1000.0,1.0,0.0,0,Unknown,0.0,Beverages,Կոմպոտ Արտֆուդ սերկևիլ ա/տ,0.0,0.0,1,1,29,5,1
